Log_Rank_Diff,Log_Pts_Diff,Odds_Logit_Diff,Court,Surface,Series,Round,Tournament,Elo_Diff,Surface_Elo_Diff,Player_1,Player_2,Winner,Date,y
-0.489548225318706,0.3283450085972772,-0.1508228897345839,Indoor,Hard,ATP250,2nd Round,Sofia Open,17.97045471718684,25.436002906024214,Millman J.,Simon G.,Millman J.,2020-11-11,1
0.5148989491536269,-0.2790453747191899,-0.6751286750572671,Indoor,Hard,ATP250,Quarterfinals,Sofia Open,-161.6142472496199,-187.47228129250607,Caruso S.,Gasquet R.,Gasquet R.,2020-11-12,0
-0.5653138090500605,0.4018922033865895,-0.23511974236092564,Indoor,Hard,ATP250,Quarterfinals,Sofia Open,41.72878273027641,164.704012345715,De Minaur A.,Sinner J.,Sinner J.,2020-11-12,0
-0.9772514316638428,0.6440982507013988,0.43762221974269544,Indoor,Hard,ATP250,Quarterfinals,Sofia Open,17.523861327733812,19.075976175246296,Mannarino A.,Albot R.,Mannarino A.,2020-11-12,1
0.6664789334777845,-0.48050959045290664,0.3598545968561117,Indoor,Hard,ATP250,Quarterfinals,Sofia Open,31.66408216209902,36.37231244371924,Pospisil V.,Millman J.,Pospisil V.,2020-11-12,1
-0.4122447950935437,0.21943297191767464,-0.4376222197426959,Indoor,Hard,ATP250,Semifinals,Sofia Open,-24.644461591396748,-31.149189915394118,Gasquet R.,Pospisil V.,Pospisil V.,2020-11-13,0
0.2288415724288475,-0.19187794351417242,1.1874435023747256,Indoor,Hard,ATP250,Semifinals,Sofia Open,60.52298552410275,-23.724084801793197,Sinner J.,Mannarino A.,Sinner J.,2020-11-13,1
-0.5198754592859092,0.3409265869705935,0.675128675057267,Indoor,Hard,ATP250,The Final,Sofia Open,11.581920376288735,-78.47716216601202,Sinner J.,Pospisil V.,Sinner J.,2020-11-14,1
-1.3862943611198904,0.9214813190711713,0.43762221974269544,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,233.45672461694267,209.71163359809998,Nadal R.,Rublev A.,Nadal R.,2020-11-15,1
0.6931471805599452,-0.4317780333538366,0.08004270767353615,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-116.3221791470528,-134.254218857385,Tsitsipas S.,Thiem D.,Thiem D.,2020-11-15,0
-0.5596157879354227,0.2322944600030361,0.18721154208814636,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-31.04133932933678,3.306235327540662,Medvedev D.,Zverev A.,Medvedev D.,2020-11-16,1
2.1972245773362196,-1.2306113543297155,-1.678430783921052,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-310.4403137267914,-384.7925798737656,Schwartzman D.,Djokovic N.,Djokovic N.,2020-11-16,0
-0.4054651081081645,0.07644549036833226,0.5108256237659907,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,186.13532948606348,128.21822286092515,Nadal R.,Thiem D.,Thiem D.,2020-11-17,0
-0.2876820724517808,0.4132577953490024,0.18721154208814636,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-77.43045085464723,-58.24368923785255,Tsitsipas S.,Rublev A.,Tsitsipas S.,2020-11-17,1
1.3862943611198906,-0.528964518767264,-0.6751286750572671,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-241.9557701094543,-174.959358613002,Medvedev D.,Djokovic N.,Medvedev D.,2020-11-18,1
0.25131442828090633,-0.46935237555941534,-1.005902890563842,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-73.85437268176156,-181.1295806596147,Schwartzman D.,Zverev A.,Zverev A.,2020-11-18,0
-1.0986122886681096,0.5082235237221688,0.675128675057267,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,280.78294782424246,242.38012729488923,Nadal R.,Tsitsipas S.,Nadal R.,2020-11-19,1
-0.980829253011726,0.845035828702839,0.5108256237659907,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,103.90522704973796,136.53386697452652,Thiem D.,Rublev A.,Rublev A.,2020-11-19,0
-0.810930216216329,0.7016468355624514,1.0986122886681098,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,115.94695383196449,247.91042720274618,Medvedev D.,Schwartzman D.,Medvedev D.,2020-11-20,1
1.9459101490553132,-0.7612589787703001,-0.8934760541079837,Indoor,Hard,Masters Cup,Round Robin,Masters Cup,-207.48337025746355,-178.18197005383286,Zverev A.,Djokovic N.,Djokovic N.,2020-11-20,0
-1.0986122886681098,0.25959572276631526,0.3598545968561117,Indoor,Hard,Masters Cup,Semifinals,Masters Cup,161.53801147123386,159.5563020698346,Djokovic N.,Thiem D.,Thiem D.,2020-11-21,0
0.6931471805599453,-0.345814286369281,0.13353139262452257,Indoor,Hard,Masters Cup,Semifinals,Masters Cup,-190.15348077765884,-84.03158532606176,Medvedev D.,Nadal R.,Medvedev D.,2020-11-21,1
-0.2876820724517808,0.26936879600094876,-0.28163975799581836,Indoor,Hard,Masters Cup,The Final,Masters Cup,24.70996791261041,-26.14739384926338,Thiem D.,Medvedev D.,Medvedev D.,2020-11-22,0
-1.8983692042863134,1.908647490056949,0.5108256237659907,Indoor,Hard,ATP250,1st Round,Antalya Open,70.95446275011568,68.84375080798259,Basilashvili N.,Arnaboldi A.,Basilashvili N.,2021-01-07,1
0.4389130421757046,-0.23908106384881478,-0.3122231813678984,Indoor,Hard,ATP250,1st Round,Antalya Open,-72.66176401883831,-58.14657735785249,Caruso S.,Bublik A.,Bublik A.,2021-01-07,0
-1.6462518855568171,1.1332426148203556,0.675128675057267,Indoor,Hard,ATP250,1st Round,Antalya Open,60.566778900361896,91.22503280826663,Goffin D.,Herbert P.H.,Goffin D.,2021-01-07,1
-0.5798184952529417,0.42368884706461607,0.5985312041850962,Indoor,Hard,ATP250,1st Round,Antalya Open,157.32505586692946,176.3226965366216,Kecmanovic M.,Travaglia S.,Travaglia S.,2021-01-07,0
0.261215499263618,-0.1407850705438891,0.5108256237659907,Indoor,Hard,ATP250,1st Round,Antalya Open,-105.27369186541273,4.563170354638032,Ruusuvuori E.,Vesely J.,Ruusuvuori E.,2021-01-07,1
-0.1649967731366493,0.3298276939025442,0.5108256237659907,Indoor,Hard,ATP250,1st Round,Antalya Open,-7.143634254305653,0.0,Zuk K.,Celikbilek A.,Celikbilek A.,2021-01-07,0
1.207537870490432,-1.4847764357392261,-0.7911275889201493,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,-39.47170903864571,102.52473760267958,Bellucci T.,Monteiro T.,Monteiro T.,2021-01-07,0
1.5607467532645014,-2.294443935410346,0.1508228897345835,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,27.112977428656905,68.51848130371195,Harrison R.,Mager G.,Mager G.,2021-01-07,0
0.22524660151098885,-0.3047316657778927,0.1508228897345835,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,-63.193277563792435,-123.34059072018522,Korda S.,Kwon S.W.,Korda S.,2021-01-07,1
-1.639743261929429,1.6577656488496268,1.6784307839210515,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,112.68166882655896,83.50039409342617,Paul T.,Nam J.S.,Paul T.,2021-01-07,1
0.16598513747426136,-0.07419528933343322,0.1508228897345835,Indoor,Hard,ATP250,1st Round,Antalya Open,-35.570822345809574,-23.07168220150379,Albot R.,Chardy J.,Chardy J.,2021-01-08,0
-0.01233495815795127,0.019048194970694432,1.283245985220444,Indoor,Hard,ATP250,1st Round,Antalya Open,109.50459115563012,102.45423132766314,Andreev A.,Ilhan M.,Andreev A.,2021-01-08,1
-3.7977338590260183,3.6038142340797936,2.678491398860666,Indoor,Hard,ATP250,1st Round,Antalya Open,292.82145224116107,167.52944329574825,Berrettini M.,Kirkin E.,Berrettini M.,2021-01-08,1
-2.3819586805355577,2.1307065551244984,2.5257286443082556,Indoor,Hard,ATP250,1st Round,Antalya Open,282.63685881887,242.8549653781845,De Minaur A.,Jaziri M.,De Minaur A.,2021-01-08,1
-1.2454099941901093,1.4115816808345398,1.461017907315827,Indoor,Hard,ATP250,1st Round,Antalya Open,165.4210947019451,137.3454526059254,Gerasimov E.,Lamasine T.,Lamasine T.,2021-01-08,0
0.22474227267790692,-0.4145560798094161,-0.05406722127027606,Indoor,Hard,ATP250,1st Round,Antalya Open,0.0,0.0,Molcan A.,Grenier H.,Grenier H.,2021-01-08,0
-1.9837934669576147,1.9521320840946066,1.1874435023747256,Indoor,Hard,ATP250,1st Round,Antalya Open,168.31500946849042,163.91853374790662,Struff J.L.,Kotov P.,Struff J.L.,2021-01-08,1
2.9065795681230178,-2.7796942902757937,-0.6751286750572671,Indoor,Hard,ATP250,1st Round,Antalya Open,-153.35126902006778,-153.7570178795595,Vrbensky M.,Fognini F.,Fognini F.,2021-01-08,0
-0.919674829858395,0.8536978822326713,0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,14.35480714434766,-83.54296586047826,Andujar P.,Karlovic I.,Karlovic I.,2021-01-08,0
0.08961215868968697,0.04063764573182649,0.8934760541079834,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,-21.910906701552676,-35.242885398095495,Harrison C.,Etcheverry T.,Harrison C.,2021-01-08,1
0.10389959501815138,-0.23468954231127093,-0.5108256237659907,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,7.185086180669714,46.52548109574059,King K.,Fratangelo B.,Fratangelo B.,2021-01-08,0
-0.13976194237515838,0.19134170815333817,-0.6751286750572671,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,18.0825661845347,-145.25719798107684,Martin A.,Galan D.E.,Galan D.E.,2021-01-08,0
1.2425064683281786,-1.1545574447625855,-0.05406722127027606,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,-104.53175226241865,-88.93961198866214,Mcdonald M.,Querrey S.,Querrey S.,2021-01-08,0
-1.3963784801865167,1.6656588052785732,1.283245985220444,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,59.306544176494526,57.562265651720736,Norrie C.,Aragone J.C.,Norrie C.,2021-01-08,1
0.15471966988528418,-0.24613306953890834,-0.1508228897345839,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,25.47756645199115,20.71804093869673,Quiroz R.,Rubin N.,Quiroz R.,2021-01-08,1
2.0444618227838096,-2.2240864465073935,-0.6751286750572671,Indoor,Hard,ATP250,2nd Round,Antalya Open,-48.07598895098067,-65.71422995255125,Celikbilek A.,Basilashvili N.,Basilashvili N.,2021-01-09,0
-3.1995600355689096,3.558577343090129,2.002480500543707,Indoor,Hard,ATP250,2nd Round,Antalya Open,267.3633931444781,285.9966712312753,De Minaur A.,Andreev A.,De Minaur A.,2021-01-09,1
2.760800766487739,-2.4525712691450643,-1.7674421615773486,Indoor,Hard,ATP250,2nd Round,Antalya Open,-196.85772888102997,-194.07807136739507,Kuhn N.,Goffin D.,Goffin D.,2021-01-09,0
-0.14842000511827358,0.07516954337868054,-0.5985312041850962,Indoor,Hard,ATP250,2nd Round,Antalya Open,-1.6245899979408023,-98.31603825736715,Travaglia S.,Ruusuvuori E.,Travaglia S.,2021-01-09,1
-1.6628257858521618,2.0010824649236323,1.1874435023747256,Outdoor,Hard,ATP250,1st Round,Delray Beach Open,126.88827753310147,127.76131644345242,Tiafoe F.,Young D.,Tiafoe F.,2021-01-09,1
2.543747149810933,-2.267003766929343,-0.5985312041850962,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,-254.12513874740716,-85.77002184016669,Harrison C.,Garin C.,Harrison C.,2021-01-09,1
-0.8278797745301021,0.6452825139114564,0.43762221974269544,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,76.21848009189443,114.2308928493876,Paul T.,Korda S.,Korda S.,2021-01-09,0
-0.58976882610611,0.3731595761112745,1.1874435023747256,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,107.9193287084679,91.98404874533207,Querrey S.,Mager G.,Mager G.,2021-01-09,0
-3.3945083935113587,2.9166372205063515,2.1295659288624056,Indoor,Hard,ATP250,2nd Round,Antalya Open,346.2578751306535,242.76423126477607,Berrettini M.,Kuzmanov D.,Berrettini M.,2021-01-10,1
1.4434527749598391,-1.002582970285073,-0.3122231813678984,Indoor,Hard,ATP250,2nd Round,Antalya Open,28.044741173670218,2.3694067148226168,Chardy J.,Fognini F.,Chardy J.,2021-01-10,1
1.7102985227690746,-1.6718400066946622,-1.3385629582987009,Indoor,Hard,ATP250,2nd Round,Antalya Open,-109.00239952669585,-62.05987285409219,Lamasine T.,Bublik A.,Bublik A.,2021-01-10,0
1.1895840668738367,-0.9172787115362748,-0.7911275889201493,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,-120.36415042838644,-112.97158928458748,Galan D.E.,Hurkacz H.,Hurkacz H.,2021-01-10,0
-1.2119409739751128,0.8129582031210694,0.5108256237659907,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,165.4137521017899,263.92425228383627,Isner J.,Monteiro T.,Isner J.,2021-01-10,1
-0.682960335252953,0.9505798053527874,0.2351197423609256,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,6.934482174359573,-5.24568270151849,Karlovic I.,Quiroz R.,Quiroz R.,2021-01-10,0
-1.4859937213429788,1.635622691429167,0.9614111671546244,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,154.69445933883844,187.25730256076918,Tiafoe F.,Fratangelo B.,Tiafoe F.,2021-01-10,1
-1.5892352051165806,1.0397810470900364,1.1631508098056806,Indoor,Hard,ATP250,Quarterfinals,Antalya Open,159.97584974097595,98.83582008868939,Berrettini M.,Bublik A.,Bublik A.,2021-01-11,0
0.665748206371831,-0.49895062694800796,-0.5577092096648408,Indoor,Hard,ATP250,Quarterfinals,Antalya Open,37.608923872852756,20.961876389322015,Chardy J.,Struff J.L.,Chardy J.,2021-01-11,1
-0.5533852381847866,0.287502973319933,1.7674421615773475,Indoor,Hard,ATP250,Quarterfinals,Antalya Open,181.3774973136815,188.425416237558,De Minaur A.,Basilashvili N.,De Minaur A.,2021-01-11,1
1.544899391296529,-1.0777056038487958,-0.9385964893884532,Indoor,Hard,ATP250,Quarterfinals,Antalya Open,-162.67758823662302,-234.38669475137954,Travaglia S.,Goffin D.,Goffin D.,2021-01-11,0
0.7777045685880086,-0.5760757367645146,0.05406722127027558,Outdoor,Hard,ATP250,2nd Round,Delray Beach Open,-102.88993188033828,-88.75812334516286,Norrie C.,Mannarino A.,Norrie C.,2021-01-11,1
-2.124824547527654,2.1783130257823204,1.461017907315827,Outdoor,Hard,ATP250,Quarterfinals,Delray Beach Open,107.94796755837706,58.157608724276315,Hurkacz H.,Quiroz R.,Hurkacz H.,2021-01-11,1
-1.560247668243329,1.1831220088457455,0.19961305390401596,Outdoor,Hard,ATP250,Quarterfinals,Delray Beach Open,162.82962560476153,206.4346293158576,Isner J.,Korda S.,Korda S.,2021-01-11,0
-1.0196690863279896,1.177974029342229,-0.1996130539040158,Outdoor,Hard,ATP250,Quarterfinals,Delray Beach Open,53.36008056950277,33.88512106715734,Mager G.,Harrison C.,Harrison C.,2021-01-11,0
-0.38484582090542885,0.21379235989689072,0.7621400520468965,Indoor,Hard,ATP250,Semifinals,Antalya Open,-68.67076164524133,-92.09973405772962,Bublik A.,Chardy J.,Bublik A.,2021-01-12,1
-0.36290549368936853,0.31732955885517455,-0.4910229964698108,Indoor,Hard,ATP250,Semifinals,Antalya Open,-56.252000032491424,-83.6830796615111,Goffin D.,De Minaur A.,De Minaur A.,2021-01-12,0
0.17693070815907852,-0.13609075702456774,-0.1996130539040158,Outdoor,Hard,ATP250,Quarterfinals,Delray Beach Open,-58.349188779817496,-71.83376270988879,Norrie C.,Tiafoe F.,Norrie C.,2021-01-12,1
2.0794415416798357,-1.905272503323487,-0.8556661100577202,Outdoor,Hard,ATP250,Semifinals,Delray Beach Open,-101.44673042847603,-82.5079331771567,Harrison C.,Hurkacz H.,Hurkacz H.,2021-01-12,0
0.47505839990735943,-0.4372872899073652,0.28163975799581836,Outdoor,Hard,ATP250,Semifinals,Delray Beach Open,-21.970903878479476,-83.09641337674702,Korda S.,Norrie C.,Korda S.,2021-01-13,1
1.223775431622116,-0.9854481988680215,-0.10536051565782652,Outdoor,Hard,ATP250,The Final,Delray Beach Open,-45.51366245681652,-67.72285841620987,Korda S.,Hurkacz H.,Hurkacz H.,2021-01-13,0
-0.6029960835656478,0.40831006024039596,0.675128675057267,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,180.17703116875714,86.21402156055638,Bedene A.,Uchiyama Y.,Bedene A.,2021-01-31,1
-0.6659961914939938,0.4363390872573749,-0.6751286750572671,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,193.86904099209914,-92.30183716916213,Djere L.,Majchrzak K.,Majchrzak K.,2021-01-31,0
-1.6427238900675674,3.4162352590266956,1.461017907315827,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,16.063601507265957,21.649327619702717,Vukic A.,Lu Y.,Vukic A.,2021-01-31,1
-0.3420954941755747,0.20468858694085146,0.1508228897345835,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-71.86926227062759,-152.18918838616855,Caruso S.,Seppi A.,Caruso S.,2021-02-01,1
-0.5762828404206344,0.49873873648240785,0.3598545968561117,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,85.89568074544695,-10.225089595624922,Koepfer D.,O Connell C.,O Connell C.,2021-02-01,0
-0.2635845208727208,0.19016000512757625,-0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-178.63325503322858,-230.91775865127488,Lopez F.,Anderson K.,Anderson K.,2021-02-01,0
0.05026183478088786,-0.045220470292807846,-1.0986122886681098,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-89.71717204874085,-261.52037683993944,Martin A.,Kwon S.W.,Kwon S.W.,2021-02-01,0
0.9836343039393354,-1.1931708712931224,-0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-72.75364717879415,-22.036934118037607,Purcell M.,Gombos N.,Purcell M.,2021-02-01,1
-0.32228760162925685,0.1740873943250154,0.7911275889201489,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-39.67207102965517,-44.31631852757505,Travaglia S.,Carballes Baena R.,Travaglia S.,2021-02-01,1
-0.42444100956717,0.5956918444092327,-0.8934760541079837,Outdoor,Hard,ATP250,1st Round,Murray River Open,-103.43575199735005,-71.29321901546018,Bolt A.,Kokkinakis T.,Bolt A.,2021-02-01,1
0.4284546263328628,-0.33240810820041755,-0.23511974236092564,Outdoor,Hard,ATP250,1st Round,Murray River Open,30.019408692458455,35.65635002451313,Chardy J.,Cilic M.,Chardy J.,2021-02-01,1
0.0791373205587238,-0.04245331625233906,-1.005902890563842,Outdoor,Hard,ATP250,1st Round,Murray River Open,-138.5472390385844,-161.02572729818348,Coria F.,Albot R.,Coria F.,2021-02-01,1
-0.3621146672345503,0.24600303616349262,1.573719829832021,Outdoor,Hard,ATP250,1st Round,Murray River Open,148.2803165403136,257.38600680247146,Fucsovics M.,Cecchinato M.,Fucsovics M.,2021-02-01,1
-1.396657148155437,1.235609889269119,0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Murray River Open,162.17661580604567,193.28721267829314,Gasquet R.,Mcdonald M.,Mcdonald M.,2021-02-01,0
0.15415067982725805,-0.05750819872581214,-0.05406722127027606,Outdoor,Hard,ATP250,1st Round,Murray River Open,-1.5070125920240116,0.6372237710261288,Harris L.,Gerasimov E.,Gerasimov E.,2021-02-01,0
-0.9985288301111273,0.6995698102164125,0.675128675057267,Outdoor,Hard,ATP250,1st Round,Murray River Open,123.34860593638382,137.94508006564456,Mannarino A.,Ymer M.,Mannarino A.,2021-02-01,1
2.347225873616666,-2.7817136300167817,-0.7911275889201493,Outdoor,Hard,ATP250,1st Round,Murray River Open,-67.93352390276982,-25.85447625073266,Mott B.,Ramos-Vinolas A.,Ramos-Vinolas A.,2021-02-01,0
0.25489224962878954,-0.18152664419247877,-0.7911275889201493,Outdoor,Hard,ATP250,1st Round,Murray River Open,-96.47219244845837,-99.99347664353604,Moutet C.,Tiafoe F.,Moutet C.,2021-02-01,1
0.6578078141146362,-0.6153541926204245,-1.005902890563842,Outdoor,Hard,ATP250,1st Round,Murray River Open,-130.4693156381361,-79.70425555515953,Nagal S.,Berankis R.,Berankis R.,2021-02-01,0
-0.23440070583884376,0.1440263411616156,0.3598545968561117,Outdoor,Hard,ATP250,1st Round,Murray River Open,9.354658831269944,-15.793951209025408,Paul T.,Norrie C.,Paul T.,2021-02-01,1
-0.9524297784900275,1.3699748692912896,0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Murray River Open,-24.84420808815048,-41.603664513039575,Polmans M.,Bourchier H.,Bourchier H.,2021-02-01,0
-2.0533693013700605,2.0190020330606497,0.7911275889201489,Outdoor,Hard,ATP250,1st Round,Murray River Open,180.89819702868408,76.92280641562934,Sonego L.,Kubler J.,Kubler J.,2021-02-01,0
-0.17095779814363965,0.11874043161271075,0.2351197423609256,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-61.92602924535822,-71.24937394666154,Andujar P.,Cuevas P.,Cuevas P.,2021-02-02,0
-1.4245155739400879,1.7917594692280545,0.6029960835656478,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,41.64516645146614,-17.047493959202257,Delbonis F.,Ebden M.,Ebden M.,2021-02-02,0
-0.13353139262452274,0.19007954760489465,-1.2832459852204439,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-101.85455368232488,-9.428305973709257,Dellien H.,Stebe C.M.,Stebe C.M.,2021-02-02,0
1.9126612420970925,-2.7263993397704063,-1.5737198298320212,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-46.49887703362242,66.40668183076286,Fancutt T.,Monteiro T.,Monteiro T.,2021-02-02,0
0.10648348040245015,-0.1086782686634642,0.3598545968561117,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,129.66310873640464,78.52001107732599,Haase R.,Coppejans K.,Haase R.,2021-02-02,1
-0.7108467576593469,0.7468094615533776,0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,103.58535216335827,66.35269741812226,Herbert P.H.,Cressy M.,Herbert P.H.,2021-02-02,1
0.9808292530117266,-0.7897473264511907,-0.5108256237659907,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-111.20997716217153,-89.69640633624908,Laaksonen H.,Querrey S.,Querrey S.,2021-02-02,0
0.6131044728864086,-0.34164689241123103,-0.6751286750572671,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-58.28657314630027,-70.37848182280095,Mager G.,Thompson J.,Thompson J.,2021-02-02,0
1.850028377352031,-2.0232018233569597,-0.4376222197426959,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-157.63262594901312,-148.3905702068721,Smith J.P.,Sandgren T.,Sandgren T.,2021-02-02,0
0.09929822098228058,-0.08144033194017464,-0.7911275889201493,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,17.025462697937428,40.51662790541877,Stakhovsky S.,Safiullin R.,Stakhovsky S.,2021-02-02,1
1.0713828836052555,-2.1923819528604316,-0.35985459685611215,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,10.98541795288429,12.227029033130748,Sweeny D.,Nam J.S.,Sweeny D.,2021-02-02,1
0.7967820702503019,-0.8663855768318962,-0.35985459685611215,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-62.51132808497823,-37.10295789493375,Torpegaard M.,Martinez P.,Torpegaard M.,2021-02-02,1
-1.669248292375726,3.1052944760655175,0.8934760541079834,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,0.0,0.0,Van De Zandschulp B.,Schoolkate T.,Van De Zandschulp B.,2021-02-02,1
0.6213214459886895,-0.7532631122424771,-0.4376222197426959,Outdoor,Hard,ATP250,1st Round,Great Ocean Road Open,-113.26151232029292,9.615666367002632,Vilella Martinez M.,Hanfmann Y.,Vilella Martinez M.,2021-02-02,1
-0.6292433785804654,0.7541239770586614,-0.4376222197426959,Outdoor,Hard,ATP250,1st Round,Murray River Open,-34.96327961985685,-43.95014772603531,Duckworth J.,Machac T.,Duckworth J.,2021-02-02,1
0.6834852696482088,-0.842232226713592,0.3598545968561117,Outdoor,Hard,ATP250,1st Round,Murray River Open,-36.159319405832775,-1.7484607413775848,Halys Q.,Sugita Y.,Sugita Y.,2021-02-02,0
0.6845634368685536,-0.8540775473725821,-0.8934760541079837,Outdoor,Hard,ATP250,1st Round,Murray River Open,4.427188003881156,59.262608420172,Harris A.,Daniel T.,Harris A.,2021-02-02,1
-0.10536051565782589,0.044178963376627856,-0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Murray River Open,-39.252818497362114,-82.55616214940073,Londero J.I.,Kukushkin M.,Kukushkin M.,2021-02-02,0
0.8856902914254379,-0.8747910009674023,0.2351197423609256,Outdoor,Hard,ATP250,1st Round,Murray River Open,-77.16491427477717,-73.46268630000145,Mmoh M.,Giron M.,Giron M.,2021-02-02,0
1.4921866502547525,-1.3420282616453365,-1.7674421615773486,Outdoor,Hard,ATP250,1st Round,Murray River Open,-368.15599561491945,-332.8536108680303,Muller A.,Kyrgios N.,Kyrgios N.,2021-02-02,0
-0.6843365508777906,0.8920613324473203,0.3122231813678988,Outdoor,Hard,ATP250,1st Round,Murray River Open,8.76143510040606,-24.164391770877273,Popyrin A.,Gojo B.,Popyrin A.,2021-02-02,1
-0.8539204011476977,0.9156789239627496,1.0059028905638425,Outdoor,Hard,ATP250,1st Round,Murray River Open,-37.954706857337214,-12.862559552726225,Ruusuvuori E.,Troicki V.,Ruusuvuori E.,2021-02-02,1
-0.9808292530117262,0.9563729570341994,0.5985312041850962,Outdoor,Hard,ATP250,1st Round,Murray River Open,95.87203399003374,8.333949617648841,Vesely J.,Ferreira Silva F.,Vesely J.,2021-02-02,1
1.1592369104845446,-1.1461418955043552,-0.7911275889201493,Outdoor,Hard,ATP250,1st Round,Murray River Open,-259.2008864236316,-235.17363846355715,Ymer E.,Simon G.,Simon G.,2021-02-02,0
-1.1856236656577397,0.8218385529804673,1.573719829832021,Outdoor,Hard,ATP250,2nd Round,Murray River Open,274.80427349451975,235.95028647755112,Evans D.,Sousa P.,Evans D.,2021-02-02,1
0.3493756414571205,-0.2436220826577502,-0.5108256237659907,Outdoor,Hard,ATP250,2nd Round,Murray River Open,-27.370670582495904,-7.48167005532423,Gerasimov E.,Fucsovics M.,Gerasimov E.,2021-02-02,1
1.3030637069701667,-1.439363329250119,-0.5985312041850962,Outdoor,Hard,ATP250,2nd Round,Murray River Open,-98.54130116592432,-72.01663565639365,Kubler J.,Berankis R.,Berankis R.,2021-02-02,0
-0.7351113796589774,0.5681346853917022,0.2351197423609256,Outdoor,Hard,ATP250,2nd Round,Murray River Open,72.2214802134697,60.29124012252714,Mannarino A.,Giron M.,Giron M.,2021-02-02,0
-0.44531101665536355,0.4343280266249714,1.283245985220444,Outdoor,Hard,ATP250,2nd Round,Great Ocean Road Open,277.66710410649694,346.6181966117531,Anderson K.,Stebe C.M.,Anderson K.,2021-02-03,1
-1.572880316700303,1.3991792924237512,0.3598545968561117,Outdoor,Hard,ATP250,2nd Round,Great Ocean Road Open,62.26319323685607,79.24552603348411,Basilashvili N.,Vilella Martinez M.,Vilella Martinez M.,2021-02-03,0
-0.9891280558264217,0.7688313959075215,0.5108256237659907,Outdoor,Hard,ATP250,2nd Round,Great Ocean Road Open,133.7701142321148,100.45152898654987,Bublik A.,O Connell C.,Bublik A.,2021-02-03,1
0.4187103348581851,-0.23724620094870463,0.05406722127027558,Outdoor,Hard,ATP250,2nd Round,Great Ocean Road Open,-18.478786132035566,-29.25502214229823,Caruso S.,Sandgren T.,Caruso S.,2021-02-03,1
